"Protein_ID","Domain_ID","Domain_Name","Genomic_Start","Genomic_End"
"ENSMUSP00000157047","PF18574","zf_C2HC_14",21141912,21143793
"ENSMUSP00000157047","PF05605","zf-Di19",21153961,21157552
"ENSMUSP00000056641","PF13923","zf-C3HC4_2",21135165,21141842
"ENSMUSP00000056641","PF18574","zf_C2HC_14",21141912,21143793
"ENSMUSP00000157123","PF13923","zf-C3HC4_2",21135167,21141844
"ENSMUSP00000157123","PF18574","zf_C2HC_14",21141914,21143795
"ENSMUSP00000072626","PF13923","zf-C3HC4_2",21135165,21141842
"ENSMUSP00000072626","PF18574","zf_C2HC_14",21141912,21143793
"ENSMUSP00000023694","PF11069","CFAP298",90722878,90724087
"ENSMUSP00000122163","PF11069","CFAP298",90722967,90724086
"ENSMUSP00000122163","PF11069","CFAP298",90722877,90723990
"ENSMUSP00000123417","PF11069","CFAP298",90724007,90724087
"ENSMUSP00000110354","PF07686","V-set",38827645,38829350
"ENSMUSP00000110354","PF13927","Ig_3",38831593,38842804
"ENSMUSP00000023478","PF07686","V-set",38827525,38829350
"ENSMUSP00000023478","PF13927","Ig_3",38831593,38842804
"ENSMUSP00000156977","PF01400","Astacin",21213514,21217239
"ENSMUSP00000080866","PF01400","Astacin",21213517,21221816
"ENSMUSP00000080866","PF00629","MAM",21222408,21226426
"ENSMUSP00000080866","PF22486","MATH_2",21226427,21228156
"ENSMUSP00000139667","PF07679","I-set",41353838,41709506
"ENSMUSP00000139667","PF13927","Ig_3",41775592,41954757
"ENSMUSP00000139667","PF13927","Ig_3",41964330,41965026
"ENSMUSP00000077913","PF07679","I-set",41353838,41709506
"ENSMUSP00000077913","PF13927","Ig_3",41775592,41954757
"ENSMUSP00000077913","PF13927","Ig_3",41964330,41965026
"ENSMUSP00000097349","PF07679","I-set",41353838,41709506
"ENSMUSP00000097349","PF13927","Ig_3",41775592,41954757
"ENSMUSP00000097349","PF13927","Ig_3",41964330,41965026
"ENSMUSP00000115823","PF07679","I-set",41964353,41965061
"ENSMUSP00000139655","PF07679","I-set",41964391,41965060
"ENSMUSP00000048914","PF12736","CABIT",21281437,21432734
"ENSMUSP00000157254","PF12736","CABIT",21281437,21432734
"ENSMUSP00000084837","PF02463","SMC_N",23187621,23251026
"ENSMUSP00000153364","PF13476","AAA_23",23237086,23251020
"ENSMUSP00000153420","PF13476","AAA_23",23237086,23246186
"ENSMUSP00000025497","PF18193","Fibrillin_U_N",58341673,58342652
"ENSMUSP00000025497","PF21364","EGF_FBN_1st",58336837,58336899
"ENSMUSP00000025497","PF00683","TB",58286884,58286988
"ENSMUSP00000025497","PF07645","EGF_CA",58282067,58286832
"ENSMUSP00000025497","PF07645","EGF_CA",58257292,58282063
"ENSMUSP00000025497","PF00683","TB",58247642,58248764
"ENSMUSP00000025497","PF12661","hEGF",58246347,58246409
"ENSMUSP00000025497","PF07645","EGF_CA",58239370,58246319
"ENSMUSP00000025497","PF07645","EGF_CA",58238172,58239366
"ENSMUSP00000025497","PF12662","cEGF",58235514,58237111
"ENSMUSP00000025497","PF12661","hEGF",58235436,58235495
"ENSMUSP00000025497","PF00683","TB",58228288,58229093
"ENSMUSP00000025497","PF07645","EGF_CA",58226370,58228254
"ENSMUSP00000025497","PF07645","EGF_CA",58223620,58226366
"ENSMUSP00000025497","PF07645","EGF_CA",58217674,58223616
"ENSMUSP00000025497","PF00683","TB",58214381,58214479
"ENSMUSP00000025497","PF07645","EGF_CA",58213222,58213796
"ENSMUSP00000025497","PF00683","TB",58209745,58209870
"ENSMUSP00000025497","PF07645","EGF_CA",58209056,58209684
"ENSMUSP00000025497","PF07645","EGF_CA",58205654,58209052
"ENSMUSP00000025497","PF07645","EGF_CA",58204869,58205626
"ENSMUSP00000025497","PF07645","EGF_CA",58203024,58204865
"ENSMUSP00000025497","PF14670","FXa_inhibition",58202483,58202590
"ENSMUSP00000025497","PF07645","EGF_CA",58202204,58202479
"ENSMUSP00000025497","PF07645","EGF_CA",58201342,58202200
"ENSMUSP00000025497","PF07645","EGF_CA",58199079,58201338
"ENSMUSP00000025497","PF12947","EGF_3",58196583,58196690
"ENSMUSP00000025497","PF07645","EGF_CA",58194714,58196579
"ENSMUSP00000025497","PF07645","EGF_CA",58192411,58194710
"ENSMUSP00000025497","PF07645","EGF_CA",58191430,58192407
"ENSMUSP00000025497","PF00683","TB",58188535,58189372
"ENSMUSP00000025497","PF07645","EGF_CA",58187908,58188486
"ENSMUSP00000025497","PF07645","EGF_CA",58186725,58187898
"ENSMUSP00000025497","PF00683","TB",58183332,58186126
"ENSMUSP00000025497","PF07645","EGF_CA",58181892,58183283
"ENSMUSP00000025497","PF07645","EGF_CA",58181620,58181873
"ENSMUSP00000025497","PF07645","EGF_CA",58181001,58181607
"ENSMUSP00000025497","PF07645","EGF_CA",58178348,58180997
"ENSMUSP00000025497","PF07645","EGF_CA",58177275,58178341
"ENSMUSP00000025497","PF07645","EGF_CA",58176569,58177271
"ENSMUSP00000025497","PF07645","EGF_CA",58173150,58176565
"ENSMUSP00000025497","PF00683","TB",58171318,58172494
"ENSMUSP00000025497","PF07645","EGF_CA",58170787,58171272
"ENSMUSP00000025497","PF07645","EGF_CA",58170050,58170774
"ENSMUSP00000025497","PF07645","EGF_CA",58168923,58170034
"ENSMUSP00000025497","PF07645","EGF_CA",58168349,58168919
"ENSMUSP00000025497","PF07645","EGF_CA",58160893,58168345
"ENSMUSP00000025497","PF00683","TB",58159438,58159569
"ENSMUSP00000025497","PF07645","EGF_CA",58158102,58159404
"ENSMUSP00000025497","PF07645","EGF_CA",58156249,58158098
"ENSMUSP00000025497","PF07645","EGF_CA",58154150,58156245
"ENSMUSP00000025497","PF07645","EGF_CA",58153446,58154146
"ENSMUSP00000025497","PF07645","EGF_CA",58151813,58153442
"ENSMUSP00000025497","PF07645","EGF_CA",58146837,58151809
"ENSMUSP00000025497","PF07645","EGF_CA",58146735,58146833
"ENSMUSP00000099881","PF10580","Neuromodulin_N",42112667,42160862
"ENSMUSP00000099881","PF00612","IQ",42112604,42112666
"ENSMUSP00000099881","PF06614","Neuromodulin",42069395,42112558
"ENSMUSP00000155853","PF00036","EF-hand_1",14734839,14735574
"ENSMUSP00000155377","PF00036","EF-hand_1",14734839,14735574
"ENSMUSP00000155377","PF13405","EF-hand_6",14735605,14738229
"ENSMUSP00000087744","PF00036","EF-hand_1",14734839,14735574
"ENSMUSP00000087744","PF13499","EF-hand_7",14735599,14738695
"ENSMUSP00000155692","PF00036","EF-hand_1",14734839,14735574
"ENSMUSP00000155692","PF13499","EF-hand_7",14735599,14738695
"ENSMUSP00000113308","PF02383","Syja_N",90776737,90790862
"ENSMUSP00000113308","PF22669","Exo_endo_phos2",90757335,90766182
"ENSMUSP00000113308","PF08952","DUF1866",90752216,90757328
"ENSMUSP00000113518","PF02383","Syja_N",90776735,90790860
"ENSMUSP00000113518","PF22669","Exo_endo_phos2",90757333,90766180
"ENSMUSP00000113518","PF08952","DUF1866",90752214,90757326
"ENSMUSP00000119712","PF02383","Syja_N",90776737,90790862
"ENSMUSP00000119712","PF22669","Exo_endo_phos2",90761155,90766182
"ENSMUSP00000128997","PF02383","Syja_N",90776737,90790862
"ENSMUSP00000128997","PF22669","Exo_endo_phos2",90757335,90766182
"ENSMUSP00000128997","PF08952","DUF1866",90752216,90757328
"ENSMUSP00000113755","PF00651","BTB",21785231,21785356
"ENSMUSP00000113755","PF00651","BTB",21784880,21785053
"ENSMUSP00000113755","PF07707","BACK",21784583,21784789
"ENSMUSP00000113755","PF24681","Kelch_KLHDC2_KLHL20_DRC7",21690868,21757742
"ENSMUSP00000113755","PF01344","Kelch_1",21685640,21687737
"ENSMUSP00000042015","PF00651","BTB",21785231,21785356
"ENSMUSP00000042015","PF00651","BTB",21784880,21785053
"ENSMUSP00000042015","PF07707","BACK",21784583,21784789
"ENSMUSP00000042015","PF24681","Kelch_KLHDC2_KLHL20_DRC7",21690868,21757742
"ENSMUSP00000042015","PF01344","Kelch_1",21685640,21687737
"ENSMUSP00000045432","PF00629","MAM",23354634,23424953
"ENSMUSP00000045432","PF00629","MAM",23336524,23351417
"ENSMUSP00000045432","PF00629","MAM",23311362,23330782
"ENSMUSP00000045432","PF00629","MAM",23281177,23308376
"ENSMUSP00000157505","PF00629","MAM",23354634,23424953
"ENSMUSP00000025500","PF00501","AMP-binding",58689722,58731800
"ENSMUSP00000025500","PF13193","AMP-binding_C",58742270,58745280
"ENSMUSP00000025503","PF26960","Ubiq_ISOC1_N",58792636,58792860
"ENSMUSP00000025503","PF00857","Isochorismatase",58804313,58810875
"ENSMUSP00000157494","PF26960","Ubiq_ISOC1_N",58792636,58792860
"ENSMUSP00000157494","PF00857","Isochorismatase",58804523,58810875
"ENSMUSP00000048680","PF15139","CFAP95",23536252,23630009
"ENSMUSP00000050535","PF01562","Pep_M12B_propep",58970892,58971104
"ENSMUSP00000050535","PF01421","Reprolysin",59034014,59087609
"ENSMUSP00000050535","PF17771","ADAMTS_CR_2",59087655,59101818
"ENSMUSP00000050535","PF00090","TSP_1",59101849,59103024
"ENSMUSP00000050535","PF05986","ADAMTS_spacer1",59118400,59144128
"ENSMUSP00000050535","PF19030","TSP1_ADAMTS",59144183,59157646
"ENSMUSP00000050535","PF19030","TSP1_ADAMTS",59164846,59165016
"ENSMUSP00000050535","PF19030","TSP1_ADAMTS",59165026,59166070
"ENSMUSP00000050535","PF19030","TSP1_ADAMTS",59166089,59182000
"ENSMUSP00000050535","PF23178","ADAMTS_C",59185611,59185751
"ENSMUSP00000157782","PF01239","PPTA",23683126,23686139
"ENSMUSP00000157782","PF01239","PPTA",23686218,23686310
"ENSMUSP00000157782","PF01239","PPTA",23695183,23695272
"ENSMUSP00000157782","PF01239","PPTA",23695393,23697434
"ENSMUSP00000158406","PF01239","PPTA",23686252,23686311
"ENSMUSP00000158406","PF01239","PPTA",23695184,23695273
"ENSMUSP00000158406","PF01239","PPTA",23695394,23697435
"ENSMUSP00000157451","PF01239","PPTA",23686233,23686310
"ENSMUSP00000097156","PF01239","PPTA",23686233,23686310
"ENSMUSP00000025830","PF00640","PID",23894961,23913844
"ENSMUSP00000025830","PF00595","PDZ",23914785,23921410
"ENSMUSP00000025830","PF00595","PDZ",23921447,23923088
"ENSMUSP00000157770","PF00640","PID",23894961,23913844
"ENSMUSP00000157770","PF00595","PDZ",23914785,23921410
"ENSMUSP00000157770","PF00595","PDZ",23921447,23923088
"ENSMUSP00000155832","PF00179","UQ_con",15374300,15398961
"ENSMUSP00000111443","PF00179","UQ_con",15374300,15398982
"ENSMUSP00000093951","PF00179","UQ_con",15374300,15398961
"ENSMUSP00000093878","PF04103","CD20",23963812,24008028
"ENSMUSP00000093878","PF27697","ENTREP_C",23952731,23952892
"ENSMUSP00000023353","PF14551","MCM_N",15452343,15453871
"ENSMUSP00000023353","PF17207","MCM_OB",15448365,15452324
"ENSMUSP00000023353","PF00493","MCM",15445639,15448220
"ENSMUSP00000023353","PF17855","MCM_lid",15443961,15445593
"ENSMUSP00000023353","PF21128","WHD_MCM4",15442550,15443548
"ENSMUSP00000155603","PF14551","MCM_N",15452390,15453125
"ENSMUSP00000089140","PF00754","F5_F8_type_C",64946897,65035570
"ENSMUSP00000089140","PF02210","Laminin_G_2",64940164,64942086
"ENSMUSP00000089140","PF02210","Laminin_G_2",64929626,64935658
"ENSMUSP00000089140","PF02210","Laminin_G_2",64899669,64906138
"ENSMUSP00000089140","PF02210","Laminin_G_2",64888770,64896331
"ENSMUSP00000156605","PF00595","PDZ",24108835,24116160
"ENSMUSP00000156605","PF00595","PDZ",24101996,24108249
"ENSMUSP00000156605","PF00595","PDZ",24091462,24097434
"ENSMUSP00000156605","PF07653","SH3_2",24088974,24090276
"ENSMUSP00000156605","PF00625","Guanylate_kin",24079300,24087124
"ENSMUSP00000156728","PF00595","PDZ",24108835,24116160
"ENSMUSP00000156728","PF00595","PDZ",24101996,24108249
"ENSMUSP00000156728","PF00595","PDZ",24091462,24097434
"ENSMUSP00000156728","PF07653","SH3_2",24088974,24090276
"ENSMUSP00000156728","PF00625","Guanylate_kin",24079300,24087124
"ENSMUSP00000156896","PF00595","PDZ",24108835,24116160
"ENSMUSP00000156896","PF00595","PDZ",24101996,24108249
"ENSMUSP00000156896","PF00595","PDZ",24091462,24097434
"ENSMUSP00000156896","PF07653","SH3_2",24088974,24090276
"ENSMUSP00000156896","PF00625","Guanylate_kin",24079300,24087124
"ENSMUSP00000157619","PF00595","PDZ",24108835,24116160
"ENSMUSP00000157949","PF00595","PDZ",24112225,24116160
"ENSMUSP00000097154","PF00595","PDZ",24108835,24116160
"ENSMUSP00000097154","PF00595","PDZ",24101996,24108249
"ENSMUSP00000097154","PF00595","PDZ",24091462,24097434
"ENSMUSP00000097154","PF07653","SH3_2",24088974,24090276
"ENSMUSP00000097154","PF00625","Guanylate_kin",24079300,24087124
"ENSMUSP00000020926","PF04970","LRAT",14200054,14200359
"ENSMUSP00000062217","PF15680","OFCC1",40417044,40434389
"ENSMUSP00000153016","PF15680","OFCC1",40417044,40434389
"ENSMUSP00000153579","PF15680","OFCC1",40433777,40434389
"ENSMUSP00000125952","PF06789","MINAR1_C",59195611,59208788
"ENSMUSP00000056379","PF06789","MINAR1_C",59205265,59208788
"ENSMUSP00000113023","PF06789","MINAR1_C",59205265,59208788
"ENSMUSP00000135330","PF06789","MINAR1_C",59205265,59208788
"ENSMUSP00000113835","PF07842","GCFC",90816111,90822521
"ENSMUSP00000020922","PF00069","Pkinase",15843717,15865279
"ENSMUSP00000152535","PF00069","Pkinase",15843717,15859842
"ENSMUSP00000158180","PF05679","CHGN",59312516,59543461
"ENSMUSP00000079546","PF05679","CHGN",59312516,59543461
"ENSMUSP00000064608","PF00001","7tm_1",70707554,70710825
"ENSMUSP00000031549","PF05049","IIGP",60378572,60379672
"ENSMUSP00000043115","PF20210","Laa1_Sip1_HTR5",51940476,51944706
"ENSMUSP00000043115","PF25468","HEAT_HEATR5A",51934785,51938107
"ENSMUSP00000132645","PF01284","MARVEL",97235350,97235688
"ENSMUSP00000087727","PF05049","IIGP",60402871,60403986
"ENSMUSP00000080081","PF01491","Frataxin_Cyay",24239315,24249830
"ENSMUSP00000117047","PF01491","Frataxin_Cyay",24249714,24249830
"ENSMUSP00000073161","PF01201","Ribosomal_S8e",97267675,97272117
"ENSMUSP00000153113","PF01201","Ribosomal_S8e",97267675,97272117
"ENSMUSP00000131437","PF05049","IIGP",60433021,60434127
"ENSMUSP00000159205","PF05066","HARE-HTH",22477434,22543080
"ENSMUSP00000159205","PF13919","ASXH",22598436,22645232
"ENSMUSP00000159205","PF13922","PHD_3",22658469,22658597
"ENSMUSP00000112793","PF13919","ASXH",22598436,22645232
"ENSMUSP00000112793","PF13922","PHD_3",22658469,22658597
"ENSMUSP00000095260","PF13919","ASXH",22598436,22645232
"ENSMUSP00000095260","PF13922","PHD_3",22658469,22658597
"ENSMUSP00000037629","PF07690","MFS_1",102745150,102864973
"ENSMUSP00000040111","PF15137","ECPIP",90852445,90853074
"ENSMUSP00000109710","PF15137","ECPIP",90852445,90853074
"ENSMUSP00000122640","PF15137","ECPIP",90852727,90853074
"ENSMUSP00000021787","PF03299","TF_AP-2",40870690,40876700
"ENSMUSP00000153149","PF03299","TF_AP-2",40870690,40876700
"ENSMUSP00000153271","PF03299","TF_AP-2",40870690,40876700
"ENSMUSP00000153522","PF03299","TF_AP-2",40870690,40876700
"ENSMUSP00000153667","PF03299","TF_AP-2",40870690,40876700
"ENSMUSP00000105822","PF03299","TF_AP-2",40870690,40876700
"ENSMUSP00000025800","PF01504","PIP5K",24332504,24359195
"ENSMUSP00000108292","PF01504","PIP5K",24332504,24359195
"ENSMUSP00000099180","PF04803","Cor1",29745190,29748166
"ENSMUSP00000110342","PF00651","BTB",43429770,43430075
"ENSMUSP00000110342","PF00096","zf-C2H2",43431222,43431290
"ENSMUSP00000110342","PF00096","zf-C2H2",43438697,43438765
"ENSMUSP00000110342","PF00096","zf-C2H2",43438781,43438849
"ENSMUSP00000110342","PF00096","zf-C2H2",43438865,43438933
"ENSMUSP00000110342","PF00096","zf-C2H2",43439024,43439092
"ENSMUSP00000125233","PF00651","BTB",43429770,43429898
"ENSMUSP00000110339","PF00651","BTB",43429770,43430075
"ENSMUSP00000110339","PF00096","zf-C2H2",43431222,43431290
"ENSMUSP00000110339","PF00096","zf-C2H2",43438697,43438765
"ENSMUSP00000110339","PF00096","zf-C2H2",43438781,43438849
"ENSMUSP00000110339","PF00096","zf-C2H2",43438865,43438933
"ENSMUSP00000110339","PF00096","zf-C2H2",43439024,43439092
"ENSMUSP00000124126","PF00651","BTB",43429770,43429880
"ENSMUSP00000125016","PF00651","BTB",43429770,43429883
"ENSMUSP00000124189","PF00651","BTB",43429770,43430078
"ENSMUSP00000110338","PF00651","BTB",43429770,43430075
"ENSMUSP00000110338","PF00096","zf-C2H2",43431222,43431290
"ENSMUSP00000110338","PF00096","zf-C2H2",43438697,43438765
"ENSMUSP00000110338","PF00096","zf-C2H2",43438781,43438849
"ENSMUSP00000110338","PF00096","zf-C2H2",43438865,43438933
"ENSMUSP00000110338","PF00096","zf-C2H2",43439024,43439092
"ENSMUSP00000110343","PF00651","BTB",43429770,43430075
"ENSMUSP00000110343","PF00096","zf-C2H2",43431222,43431290
"ENSMUSP00000110343","PF00096","zf-C2H2",43438697,43438765
"ENSMUSP00000110343","PF00096","zf-C2H2",43438781,43438849
"ENSMUSP00000110343","PF00096","zf-C2H2",43438865,43438933
"ENSMUSP00000110343","PF00096","zf-C2H2",43439024,43439092
"ENSMUSP00000078410","PF00651","BTB",43429770,43430075
"ENSMUSP00000078410","PF00096","zf-C2H2",43431222,43431290
"ENSMUSP00000078410","PF00096","zf-C2H2",43438697,43438765
"ENSMUSP00000078410","PF00096","zf-C2H2",43438781,43438849
"ENSMUSP00000078410","PF00096","zf-C2H2",43438865,43438933
"ENSMUSP00000078410","PF00096","zf-C2H2",43439024,43439092
"ENSMUSP00000063390","PF05049","IIGP",60522986,60524110
"ENSMUSP00000157568","PF05049","IIGP",60522986,60524110
"ENSMUSP00000032473","PF05049","IIGP",60522986,60524110
"ENSMUSP00000110223","PF09446","VMA21",70863696,70864511
"ENSMUSP00000110224","PF09446","VMA21",70863696,70864511
"ENSMUSP00000110222","PF09446","VMA21",70863696,70864511
"ENSMUSP00000039285","PF17307","Smim3",60608474,60608650
"ENSMUSP00000153008","PF05502","Dynactin_p62",60659369,60671501
"ENSMUSP00000153008","PF05502","Dynactin_p62",60679393,60685976
"ENSMUSP00000025505","PF05502","Dynactin_p62",60659369,60671501
"ENSMUSP00000025505","PF05502","Dynactin_p62",60678892,60685976
"ENSMUSP00000099177","PF04803","Cor1",30098653,30101630
"ENSMUSP00000136274","PF04803","Cor1",30098653,30101630
"ENSMUSP00000097152","PF27638","PABIR_N",24454223,24454474
"ENSMUSP00000060863","PF15664","TMEM252",24651517,24655119
"ENSMUSP00000036025","PF02878","PGM_PMM_I",24801741,24839087
"ENSMUSP00000036025","PF02879","PGM_PMM_II",24793150,24797583
"ENSMUSP00000036025","PF02880","PGM_PMM_III",24710926,24793128
"ENSMUSP00000036025","PF24947","PGM1_C_vert_fung",24661861,24710922
"ENSMUSP00000105820","PF02485","Branch",41014113,41111680
"ENSMUSP00000070942","PF02485","Branch",41041125,41111680
"ENSMUSP00000066467","PF02485","Branch",41071641,41111680
"ENSMUSP00000153207","PF02485","Branch",41071641,41107146
"ENSMUSP00000021339","PF02580","Tyr_Deacylase",52046337,52053238
"ENSMUSP00000082525","PF02580","Tyr_Deacylase",52035638,52053238
"ENSMUSP00000043936","PF00001","7tm_1",145858902,145977318
"ENSMUSP00000094021","PF00001","7tm_1",145858902,145977318
"ENSMUSP00000138772","PF00001","7tm_1",145858902,145976765
"ENSMUSP00000108450","PF00001","7tm_1",145858902,145965976
"ENSMUSP00000048059","PF00001","7tm_1",52070141,52070893
"ENSMUSP00000072829","PF00034","Cytochrom_C",24853126,24853419
"ENSMUSP00000093207","PF28388","Vertnin_mid",84696197,84696313
"ENSMUSP00000093207","PF28388","Vertnin_mid",84696470,84696613
"ENSMUSP00000128808","PF28388","Vertnin_mid",84696197,84696313
"ENSMUSP00000128808","PF28388","Vertnin_mid",84696470,84696613
"ENSMUSP00000132050","PF28388","Vertnin_mid",84696197,84696313
"ENSMUSP00000132050","PF28388","Vertnin_mid",84696470,84696613
"ENSMUSP00000058575","PF00250","Forkhead",24877638,24877892
"ENSMUSP00000089642","PF23079","HTH_NOL4_2nd",22885025,22903739
"ENSMUSP00000064166","PF23079","HTH_NOL4_2nd",22885025,22903757
"ENSMUSP00000080150","PF23079","HTH_NOL4_2nd",22885026,22903758
"ENSMUSP00000095256","PF23079","HTH_NOL4_2nd",22885026,22903740
"ENSMUSP00000127870","PF23079","HTH_NOL4_2nd",22885026,22903740
"ENSMUSP00000130950","PF23079","HTH_NOL4_2nd",22885026,22903758
"ENSMUSP00000128196","PF00412","LIM",56377265,56378294
"ENSMUSP00000128196","PF00880","Nebulin",56368728,56369982
"ENSMUSP00000128196","PF00880","Nebulin",56366571,56367539
"ENSMUSP00000128196","PF00880","Nebulin",56353896,56354854
"ENSMUSP00000128196","PF00880","Nebulin",56352809,56353874
"ENSMUSP00000128196","PF00880","Nebulin",56352427,56352784
"ENSMUSP00000128196","PF00880","Nebulin",56342627,56343964
"ENSMUSP00000128196","PF00880","Nebulin",56340146,56342602
"ENSMUSP00000128196","PF00880","Nebulin",56338793,56339908
"ENSMUSP00000128196","PF00880","Nebulin",56333964,56335611
"ENSMUSP00000128196","PF00880","Nebulin",56332525,56333143
"ENSMUSP00000128196","PF00880","Nebulin",56330736,56332494
"ENSMUSP00000128196","PF00880","Nebulin",56324992,56326519
"ENSMUSP00000128196","PF00880","Nebulin",56324556,56324958
"ENSMUSP00000128196","PF00880","Nebulin",56309425,56317475
"ENSMUSP00000073228","PF00412","LIM",56377265,56378294
"ENSMUSP00000073228","PF00880","Nebulin",56368728,56369982
"ENSMUSP00000073228","PF00880","Nebulin",56366571,56367539
"ENSMUSP00000073228","PF00880","Nebulin",56353896,56354854
"ENSMUSP00000073228","PF00880","Nebulin",56352809,56353874
"ENSMUSP00000073228","PF00880","Nebulin",56352427,56352784
