Protein_ID,Domain_ID,Domain_Name,Genomic_Start,Genomic_End
ENSP00000311453,PF00989,PAS,85089357,85100045
ENSP00000311453,PF28324,PDE8_3rd,85113385,85113962
ENSP00000311453,PF00233,PDEase_I,85117768,85137834
ENSP00000453808,PF23198,PDE8A_N,85064409,85089350
ENSP00000453808,PF00989,PAS,85089357,85100045
ENSP00000453808,PF28324,PDE8_3rd,85113385,85113962
ENSP00000453808,PF00233,PDEase_I,85117768,85137834
ENSP00000340679,PF08629,PDE8,84982163,84982300
ENSP00000340679,PF23198,PDE8A_N,85064406,85089350
ENSP00000340679,PF28324,PDE8_3rd,85113385,85113962
ENSP00000340679,PF00233,PDEase_I,85117768,85137834
ENSP00000432309,PF08629,PDE8,84982163,84982300
ENSP00000432309,PF23198,PDE8A_N,85064406,85091047
ENSP00000431976,PF08629,PDE8,84982163,84982300
ENSP00000431976,PF23198,PDE8A_N,85064406,85089350
ENSP00000452907,PF08629,PDE8,84982163,84982300
ENSP00000452907,PF23198,PDE8A_N,85064406,85097954
ENSP00000454094,PF23198,PDE8A_N,85064406,85083559
ENSP00000378056,PF08629,PDE8,84982163,84982300
ENSP00000378056,PF23198,PDE8A_N,85064406,85089350
ENSP00000378056,PF00989,PAS,85089357,85100045
ENSP00000378056,PF28324,PDE8_3rd,85113385,85113962
ENSP00000378056,PF00233,PDEase_I,85117768,85137834
ENSP00000354562,PF05712,MRG,11762133,11775028
ENSP00000498088,PF22732,MSL3_chromo-like,11758294,11760405
ENSP00000338078,PF22732,MSL3_chromo-like,11758294,11760478
ENSP00000338078,PF05712,MRG,11762142,11763897
ENSP00000497615,PF22732,MSL3_chromo-like,11758294,11760478
ENSP00000497615,PF05712,MRG,11762142,11775028
ENSP00000312244,PF22732,MSL3_chromo-like,11758294,11760478
ENSP00000312244,PF05712,MRG,11762142,11775028
ENSP00000497753,PF22732,MSL3_chromo-like,11758294,11760478
ENSP00000497753,PF05712,MRG,11762142,11763897
ENSP00000418673,PF22732,MSL3_chromo-like,11758294,11760478
ENSP00000497949,PF22732,MSL3_chromo-like,11758295,11760838
ENSP00000497949,PF05712,MRG,11762143,11775029
ENSP00000381538,PF22732,MSL3_chromo-like,11758771,11760478
ENSP00000381538,PF05712,MRG,11762142,11775028
ENSP00000498017,PF05712,MRG,11762169,11775028
ENSP00000498168,PF05712,MRG,11762169,11775028
ENSP00000496944,PF05712,MRG,11762133,11775028
ENSP00000496803,PF05712,MRG,11762169,11763897
ENSP00000497496,PF05712,MRG,11762133,11775028
ENSP00000497137,PF05712,MRG,11762133,11775028
ENSP00000370069,PF05712,MRG,11762169,11775028
ENSP00000370068,PF05712,MRG,11762166,11763810
ENSP00000496838,PF05712,MRG,11762169,11775028
ENSP00000497132,PF05712,MRG,11762169,11763897
ENSP00000401809,PF05712,MRG,11762166,11763819
ENSP00000498062,PF05712,MRG,11762169,11763897
ENSP00000497799,PF05712,MRG,11762169,11763897
ENSP00000498064,PF05712,MRG,11762169,11775028
ENSP00000497518,PF05712,MRG,11762169,11775028
ENSP00000496967,PF05712,MRG,11762169,11775028
ENSP00000498026,PF05712,MRG,11762130,11762902
ENSP00000370067,PF05712,MRG,11762969,11763897
ENSP00000479538,PF10197,Cir_N,134415,134525
ENSP00000482185,PF24245,INO80F,82797,88982
ENSP00000479700,PF01798,Nop,96411,102605
ENSP00000479700,PF09785,Prp31_C,102627,103673
ENSP00000482626,PF01798,Nop,96411,102605
ENSP00000482626,PF09785,Prp31_C,102627,105871
ENSP00000484246,PF00106,adh_short,759591,768937
ENSP00000482194,PF02758,PYRIN,653618,653845
ENSP00000482194,PF05729,NACHT,651960,652463
ENSP00000482194,PF17779,WHD_NOD2,651582,651749
ENSP00000482194,PF17776,NLRC4_HD2,651225,651578
ENSP00000482194,PF13516,LRR_6,646694,646759
ENSP00000482194,PF13516,LRR_6,645771,645839
ENSP00000482194,PF13516,LRR_6,639810,639878
ENSP00000479541,PF02758,PYRIN,653618,653845
ENSP00000479541,PF05729,NACHT,651960,652463
ENSP00000479541,PF17779,WHD_NOD2,651582,651749
ENSP00000479541,PF17776,NLRC4_HD2,651225,651578
ENSP00000479541,PF13516,LRR_6,646694,646759
ENSP00000479541,PF13516,LRR_6,645771,645839
ENSP00000480161,PF00047,ig,144230,144454
ENSP00000480161,PF00047,ig,142422,142646
ENSP00000385205,PF00595,PDZ,38059259,38067718
ENSP00000385205,PF06456,Arfaptin,38067770,38074940
ENSP00000398141,PF00595,PDZ,38059259,38067718
ENSP00000398141,PF06456,Arfaptin,38067770,38072607
ENSP00000410793,PF00595,PDZ,38059259,38067721
ENSP00000349465,PF00595,PDZ,38059259,38067718
ENSP00000349465,PF06456,Arfaptin,38067770,38074940
ENSP00000397588,PF00595,PDZ,38059259,38067721
ENSP00000484871,PF00047,ig,84611,84835
ENSP00000484871,PF00047,ig,82788,83012
ENSP00000322180,PF09724,Dcc1,119838261,119855669
ENSP00000484354,PF02758,PYRIN,682207,682434
ENSP00000484354,PF05729,NACHT,694481,694984
ENSP00000484354,PF17779,WHD_NOD2,695195,695362
ENSP00000484354,PF17776,NLRC4_HD2,695366,695719
ENSP00000484354,PF13516,LRR_6,702241,702309
ENSP00000484354,PF13516,LRR_6,702733,702792
ENSP00000484354,PF13516,LRR_6,706494,706559
ENSP00000484354,PF13516,LRR_6,709539,709604
ENSP00000479109,PF02758,PYRIN,682207,682434
ENSP00000479109,PF05729,NACHT,694481,694984
ENSP00000479109,PF17779,WHD_NOD2,695195,695362
ENSP00000479109,PF17776,NLRC4_HD2,695366,695719
ENSP00000479109,PF13516,LRR_6,702241,702309
ENSP00000479109,PF13516,LRR_6,702733,702792
ENSP00000479109,PF13516,LRR_6,706494,706559
ENSP00000479109,PF13516,LRR_6,709539,709604
ENSP00000483389,PF02758,PYRIN,682207,682434
ENSP00000483389,PF05729,NACHT,694481,694984
ENSP00000483389,PF17779,WHD_NOD2,695195,695362
ENSP00000483389,PF17776,NLRC4_HD2,695366,695719
ENSP00000483389,PF13516,LRR_6,702241,702309
ENSP00000483389,PF13516,LRR_6,702733,702792
ENSP00000483389,PF13516,LRR_6,706494,706559
ENSP00000483389,PF13516,LRR_6,709539,709604
ENSP00000482065,PF05729,NACHT,694481,694984
ENSP00000482065,PF17779,WHD_NOD2,695195,695362
ENSP00000482065,PF17776,NLRC4_HD2,695366,695719
ENSP00000482065,PF13516,LRR_6,702241,702309
ENSP00000482065,PF13516,LRR_6,702733,702792
ENSP00000482065,PF13516,LRR_6,706494,706559
ENSP00000482065,PF13516,LRR_6,709539,709604
ENSP00000480838,PF00047,ig,53165,53383
ENSP00000480838,PF00047,ig,51998,52219
ENSP00000478053,PF00047,ig,129563,129781
ENSP00000478053,PF00047,ig,128394,128618
ENSP00000421443,PF18567,TIR_3,101829819,101830199
ENSP00000421443,PF14545,DBB,101855160,101870581
ENSP00000320509,PF18567,TIR_3,101829819,101830199
ENSP00000320509,PF14545,DBB,101855160,101870581
ENSP00000422314,PF14545,DBB,101855160,101870581
ENSP00000388817,PF18567,TIR_3,101829828,101830199
ENSP00000388817,PF14545,DBB,101855160,101870581
ENSP00000412748,PF14545,DBB,101855160,101870581
ENSP00000483758,PF00047,ig,39636,39854
ENSP00000483758,PF00047,ig,38223,38453
ENSP00000483758,PF00047,ig,36377,36601
ENSP00000480639,PF00047,ig,39636,39854
ENSP00000480639,PF00047,ig,38223,38453
ENSP00000480639,PF00047,ig,36377,36601
ENSP00000477927,PF07810,TMC,136061,137617
ENSP00000479108,PF00047,ig,115903,116124
ENSP00000479108,PF00047,ig,114087,114311
ENSP00000219454,PF00095,WAP,84313006,84313134
ENSP00000456920,PF00095,WAP,84313006,84313134
ENSP00000479771,PF00047,ig,176346,176564
ENSP00000479771,PF00047,ig,174773,175003
ENSP00000479771,PF00047,ig,172904,173125
ENSP00000481068,PF26577,TSEN34_N,166339,166539
ENSP00000481068,PF01974,tRNA_int_endo,167245,168301
ENSP00000478451,PF26577,TSEN34_N,166339,166539
ENSP00000478451,PF01974,tRNA_int_endo,167245,168286
ENSP00000483266,PF26577,TSEN34_N,166339,166539
ENSP00000483266,PF01974,tRNA_int_endo,167245,168301
ENSP00000478509,PF00047,ig,160527,160757
ENSP00000478509,PF00047,ig,158715,158939
ENSP00000478965,PF03062,MBOAT,149140,162186
ENSP00000481864,PF03062,MBOAT,149140,158626
ENSP00000480575,PF03062,MBOAT,149140,158626
ENSP00000478449,PF00163,Ribosomal_S4,176197,181358
ENSP00000478449,PF01479,S4,181359,182425
ENSP00000486598,PF00163,Ribosomal_S4,176197,181358
ENSP00000486598,PF01479,S4,181359,181442
ENSP00000371594,PF00631,G-gamma,2515025,2520679
ENSP00000428867,PF00572,Ribosomal_L13,120425362,120443287
ENSP00000306548,PF00572,Ribosomal_L13,120414110,120443287
ENSP00000430545,PF00572,Ribosomal_L13,120414110,120443260
ENSP00000479374,PF13895,Ig_2,49238,49468
ENSP00000482601,PF13895,Ig_2,744307,744546
ENSP00000482601,PF13927,Ig_3,739809,740012
ENSP00000478709,PF13895,Ig_2,744307,744546
ENSP00000478709,PF13927,Ig_3,739809,740012
ENSP00000481261,PF13895,Ig_2,71272,71541
ENSP00000484323,PF13895,Ig_2,71272,71541
ENSP00000480424,PF13895,Ig_2,71272,71541
ENSP00000482359,PF13895,Ig_2,71272,71541
ENSP00000479593,PF13895,Ig_2,71272,71541
ENSP00000480547,PF13895,Ig_2,32677,32943
ENSP00000479198,PF13895,Ig_2,32677,32943
ENSP00000483798,PF13895,Ig_2,32677,32943
ENSP00000466577,PF15675,CLLAC,54597834,54597923
ENSP00000315265,PF15675,CLLAC,54597834,54597923
ENSP00000496812,PF15675,CLLAC,54597834,54597923
ENSP00000380870,PF00092,VWA,46112002,46112538
ENSP00000380870,PF01391,Collagen,46114047,46116668
ENSP00000380870,PF01391,Collagen,46116651,46117921
ENSP00000380870,PF01391,Collagen,46119075,46121066
ENSP00000380870,PF01391,Collagen,46122514,46124914
ENSP00000380870,PF00092,VWA,46125491,46126185
ENSP00000300527,PF00092,VWA,46112002,46112538
ENSP00000300527,PF01391,Collagen,46114047,46116668
ENSP00000300527,PF01391,Collagen,46116651,46117921
ENSP00000300527,PF01391,Collagen,46117892,46119095
ENSP00000300527,PF01391,Collagen,46119075,46121066
ENSP00000300527,PF00092,VWA,46125491,46126185
ENSP00000300527,PF00092,VWA,46131989,46132510
ENSP00000390418,PF00092,VWA,46112002,46112370
ENSP00000387115,PF00092,VWA,46112002,46112538
ENSP00000387115,PF01391,Collagen,46114047,46116671
ENSP00000387115,PF01391,Collagen,46116651,46117921
ENSP00000387115,PF01391,Collagen,46119075,46121066
ENSP00000387115,PF01391,Collagen,46122514,46124914
ENSP00000387115,PF00092,VWA,46125491,46126185
ENSP00000395751,PF01391,Collagen,46120560,46122131
ENSP00000395751,PF01391,Collagen,46122514,46124914
ENSP00000395751,PF00092,VWA,46125491,46125894
ENSP00000262962,PF04502,Saf4_Yju2,4249228,4268678
ENSP00000472772,PF04502,Saf4_Yju2,4249309,4258418
ENSP00000261592,PF23079,HTH_NOL4_2nd,33943107,33958259
ENSP00000445733,PF23079,HTH_NOL4_2nd,33943107,33958259
ENSP00000443472,PF23079,HTH_NOL4_2nd,33943107,33958259
ENSP00000467629,PF23079,HTH_NOL4_2nd,33943107,33958241
ENSP00000467015,PF23079,HTH_NOL4_2nd,33943107,33958241
ENSP00000435214,PF01018,GTP1_OBG,62195814,62198638
ENSP00000359859,PF01018,GTP1_OBG,62195814,62198834
ENSP00000359859,PF01926,MMR_HSR1,62198844,62200894
ENSP00000414693,PF01018,GTP1_OBG,62195814,62198834
ENSP00000499622,PF25479,Vts1,87492077,87492208
ENSP00000499622,PF26034,PHAT_SMAUG,87491750,87492064
ENSP00000499622,PF00536,SAM_1,87415287,87417540
ENSP00000499622,PF00098,zf-CCHC,87411541,87411588
ENSP00000455431,PF26034,PHAT_SMAUG,87491749,87491850
ENSP00000455431,PF00536,SAM_1,87415286,87417539
ENSP00000455431,PF00098,zf-CCHC,87411540,87411587
ENSP00000456499,PF00536,SAM_1,87415285,87417538
ENSP00000456499,PF00098,zf-CCHC,87411539,87411586
ENSP00000268616,PF00536,SAM_1,87415287,87417540
ENSP00000268616,PF00098,zf-CCHC,87411541,87411588
ENSP00000262958,PF00503,G-alpha,3136517,3162980
ENSP00000332444,PF00076,RRM_1,51699286,51699498
ENSP00000332444,PF14327,CSTF2_hinge,51698977,51699213
ENSP00000332444,PF14304,CSTF_C,51697714,51697836
ENSP00000431813,PF00412,LIM,19188222,19192421
ENSP00000431813,PF00412,LIM,19182727,19186272
ENSP00000496798,PF00412,LIM,19188222,19192421
ENSP00000497388,PF00412,LIM,19188222,19192421
ENSP00000497388,PF00412,LIM,19182727,19186272
ENSP00000265968,PF00412,LIM,19188222,19192421
ENSP00000265968,PF00412,LIM,19182727,19186272
ENSP00000259526,PF00219,IGFBP,119416762,119416926
ENSP00000259526,PF00093,VWC,119418075,119418266
ENSP00000259526,PF19035,TSP1_CCN,119419184,119419315
ENSP00000259526,PF00007,Cys_knot,119422842,119423099
ENSP00000473327,PF00620,RhoGAP,97259404,97264855
ENSP00000351333,PF00620,RhoGAP,97259405,97264856
ENSP00000360066,PF00620,RhoGAP,97259405,97264856
ENSP00000473667,PF00620,RhoGAP,97259435,97264856
ENSP00000351058,PF00620,RhoGAP,97259405,97264856
ENSP00000339125,PF06617,M-inducer_phosp,3798420,3802331
ENSP00000339125,PF00581,Rhodanese,3803150,3804665
ENSP00000368918,PF06617,M-inducer_phosp,3798420,3801926
ENSP00000368918,PF06617,M-inducer_phosp,3801386,3802331
ENSP00000368918,PF00581,Rhodanese,3803150,3804665
ENSP00000245960,PF06617,M-inducer_phosp,3798420,3802331
ENSP00000245960,PF00581,Rhodanese,3803150,3804665
ENSP00000405972,PF06617,M-inducer_phosp,3798420,3802331
ENSP00000405972,PF00581,Rhodanese,3803150,3804665
ENSP00000339170,PF06617,M-inducer_phosp,3798420,3800498
ENSP00000339170,PF06617,M-inducer_phosp,3800971,3802331
ENSP00000339170,PF00581,Rhodanese,3803150,3804665
ENSP00000450567,PF04212,MIT,74919896,74921391
ENSP00000450567,PF00069,Pkinase,74907047,74909666
ENSP00000346644,PF04212,MIT,74919896,74921391
ENSP00000346644,PF00069,Pkinase,74907047,74909666
ENSP00000450660,PF04212,MIT,74919896,74921391
ENSP00000450660,PF00069,Pkinase,74907047,74909666
ENSP00000452027,PF04212,MIT,74919896,74921391
ENSP00000452027,PF00069,Pkinase,74907047,74909666
ENSP00000451152,PF00069,Pkinase,74907120,74911249
ENSP00000450846,PF00069,Pkinase,74907047,74911251
ENSP00000229003,PF01033,Somatomedin_B,47717522,47717638
ENSP00000229003,PF09412,XendoU,47710817,47717023
ENSP00000397679,PF01033,Somatomedin_B,47718193,47720867
ENSP00000397679,PF01033,Somatomedin_B,47717522,47717638
ENSP00000397679,PF09412,XendoU,47710817,47717023
ENSP00000445004,PF01033,Somatomedin_B,47717522,47717638
ENSP00000445004,PF09412,XendoU,47710817,47717023
ENSP00000354772,PF10240,MABP,126340565,126395602
ENSP00000485994,PF10240,MABP,126340565,126395602
ENSP00000384751,PF10240,MABP,126340565,126395602
ENSP00000315397,PF15433,MRP-S31,40729393,40766900
ENSP00000256447,PF18831,LRR_11,67184096,67184182
ENSP00000256447,PF13855,LRR_8,67183697,67183876
ENSP00000256447,PF13855,LRR_8,67183400,67183534
ENSP00000256447,PF13855,LRR_8,67183211,67183354
ENSP00000297459,PF14927,Neurensin,108784325,108784594
ENSP00000516711,PF00153,Mito_carr,40793254,40799280
ENSP00000516711,PF00153,Mito_carr,40805119,40807438
ENSP00000516711,PF00153,Mito_carr,40807463,40809649
ENSP00000342267,PF00153,Mito_carr,40793254,40799280
ENSP00000342267,PF00153,Mito_carr,40805119,40807438
ENSP00000342267,PF00153,Mito_carr,40807463,40809649
ENSP00000415826,PF00153,Mito_carr,40793254,40799283
ENSP00000431429,PF00153,Mito_carr,40793251,40799169
ENSP00000484717,PF00047,ig,95519,95743
ENSP00000484717,PF00047,ig,93711,93935
ENSP00000481282,PF00047,ig,48937,49155
ENSP00000481282,PF00047,ig,47524,47754
ENSP00000481282,PF00047,ig,45678,45902
ENSP00000481631,PF00047,ig,48937,49155
ENSP00000481631,PF00047,ig,47524,47754
ENSP00000481631,PF00047,ig,45678,45902
ENSP00000482770,PF00047,ig,111817,112047
ENSP00000482770,PF00047,ig,110005,110229
ENSP00000428205,PF27576,FBXO32_helical,123513216,123533208
ENSP00000428205,PF27582,FBXO25_C,123503403,123504639
ENSP00000390790,PF27576,FBXO32_helical,123531898,123533208
ENSP00000390790,PF27582,FBXO25_C,123503403,123504639
ENSP00000426426,PF18447,FN3_7,35860863,35860946
ENSP00000306157,PF18447,FN3_7,35860863,35871057
ENSP00000306157,PF00041,fn3,35871067,35873605
ENSP00000427688,PF18447,FN3_7,35860863,35871057
ENSP00000421207,PF18447,FN3_7,35860863,35871057
ENSP00000421207,PF00041,fn3,35871067,35873605
ENSP00000425309,PF18447,FN3_7,35860863,35867462
ENSP00000478251,PF00047,ig,16688,16906
ENSP00000478251,PF00047,ig,14924,15154
ENSP00000478251,PF00047,ig,13072,13275
ENSP00000483917,PF00047,ig,16688,16906
ENSP00000483917,PF00047,ig,14924,15154
ENSP00000483917,PF00047,ig,13072,13275
ENSP00000477887,PF00047,ig,62472,62690
ENSP00000477887,PF00047,ig,61305,61529
ENSP00000480720,PF00047,ig,127646,127864
ENSP00000480720,PF00047,ig,126073,126303
ENSP00000480720,PF00047,ig,124200,124421
ENSP00000479531,PF00047,ig,80824,81042
ENSP00000479531,PF00047,ig,79074,79304
ENSP00000479531,PF00047,ig,77253,77468
ENSP00000339835,PF00125,Histone,31791777,31792040
ENSP00000481319,PF00047,ig,31097,31330
ENSP00000481319,PF00047,ig,29251,29475
ENSP00000330658,PF13385,Laminin_G_3,116154485,116187542
ENSP00000330658,PF05572,Peptidase_M43,116207544,116219995
ENSP00000330658,PF25900,PAPPA,116227453,116235539
ENSP00000330658,PF00084,Sushi,116352777,116353670
ENSP00000330658,PF00084,Sushi,116353689,116362657
ENSP00000468543,PF02037,SAP,5623296,5626413
ENSP00000292123,PF02037,SAP,5623296,5626413
ENSP00000292123,PF00076,RRM_1,5651004,5653252
ENSP00000464840,PF02037,SAP,5623296,5626413
ENSP00000464840,PF00076,RRM_1,5651004,5653252
ENSP00000415895,PF02037,SAP,5623296,5626413
ENSP00000415895,PF00076,RRM_1,5651004,5653252
ENSP00000467423,PF02037,SAP,5623296,5626413
ENSP00000467423,PF00076,RRM_1,5651004,5653252
ENSP00000445645,PF10221,Mat89Bb,26916002,26917710
ENSP00000445645,PF10221,Mat89Bb,26906307,26914128
ENSP00000261191,PF10221,Mat89Bb,26906307,26936791
ENSP00000448985,PF10221,Mat89Bb,26922616,26924425
ENSP00000448985,PF10221,Mat89Bb,26917352,26922618
ENSP00000448985,PF10221,Mat89Bb,26914047,26914514
ENSP00000448467,PF10221,Mat89Bb,26925761,26928902
ENSP00000446183,PF10221,Mat89Bb,26925761,26936791
ENSP00000443066,PF10221,Mat89Bb,26928717,26936791
ENSP00000377197,PF22544,HYDIN_VesB_CFA65-like_Ig,71137321,71162655
ENSP00000377197,PF22544,HYDIN_VesB_CFA65-like_Ig,71079946,71093888
ENSP00000377197,PF17213,Hydin_ADK,70941781,70959677
ENSP00000377197,PF22544,HYDIN_VesB_CFA65-like_Ig,70837705,70840182
ENSP00000377197,PF22544,HYDIN_VesB_CFA65-like_Ig,70832878,70833987
ENSP00000463767,PF22544,HYDIN_VesB_CFA65-like_Ig,71079946,71093888
ENSP00000463767,PF14874,PapD-like,71062196,71064833
ENSP00000463767,PF14874,PapD-like,71031861,71060626
ENSP00000314736,PF22544,HYDIN_VesB_CFA65-like_Ig,71137321,71162655
ENSP00000314736,PF22544,HYDIN_VesB_CFA65-like_Ig,71079946,71093888
ENSP00000314736,PF14874,PapD-like,71062196,71064833
ENSP00000444970,PF22544,HYDIN_VesB_CFA65-like_Ig,71137321,71162655
ENSP00000444970,PF22544,HYDIN_VesB_CFA65-like_Ig,71079946,71093888
ENSP00000444970,PF14874,PapD-like,71062196,71064833
ENSP00000444970,PF14874,PapD-like,71031861,71060626
ENSP00000463422,PF22544,HYDIN_VesB_CFA65-like_Ig,71137321,71162610
ENSP00000463422,PF22544,HYDIN_VesB_CFA65-like_Ig,71079946,71093888
ENSP00000437341,PF22544,HYDIN_VesB_CFA65-like_Ig,71137321,71162655
ENSP00000437341,PF22544,HYDIN_VesB_CFA65-like_Ig,71079946,71093888
ENSP00000437341,PF14874,PapD-like,71062196,71064833
ENSP00000437341,PF14874,PapD-like,71031861,71060626
ENSP00000288168,PF22544,HYDIN_VesB_CFA65-like_Ig,71137321,71162655
ENSP00000288168,PF22544,HYDIN_VesB_CFA65-like_Ig,71079946,71093888
ENSP00000446122,PF22544,HYDIN_VesB_CFA65-like_Ig,71067312,71069334
ENSP00000437598,PF22544,HYDIN_VesB_CFA65-like_Ig,71137320,71162654
ENSP00000432141,PF00168,C2,7313603,7313872
ENSP00000324419,PF00168,C2,7313603,7313872
ENSP00000324419,PF00168,C2,7416096,7420584
ENSP00000488409,PF00342,PGI,15574,16043
ENSP00000488744,PF00342,PGI,15574,17813
ENSP00000488295,PF00342,PGI,15574,17894
ENSP00000488295,PF00342,PGI,26947,30733
ENSP00000488850,PF00342,PGI,15574,30733
ENSP00000487931,PF00342,PGI,15574,26789
ENSP00000488493,PF00342,PGI,15574,30733
ENSP00000488465,PF00342,PGI,17841,26991
ENSP00000488174,PF00342,PGI,15574,17894
ENSP00000488174,PF00342,PGI,26947,27042
ENSP00000487801,PF00342,PGI,16035,27066
ENSP00000487666,PF00342,PGI,15574,30733
ENSP00000451040,PF00341,PDGF,74948509,74949518
ENSP00000451413,PF00341,PDGF,74948509,74949518
ENSP00000238607,PF00341,PDGF,74948509,74949518
ENSP00000385365,PF00341,PDGF,74948509,74949518
ENSP00000516753,PF03281,Mab-21,35475416,35475955
ENSP00000516753,PF20266,Mab-21_C,35475110,35475403
ENSP00000369251,PF03281,Mab-21,35475416,35475955
ENSP00000369251,PF20266,Mab-21_C,35475110,35475403
ENSP00000379593,PF00170,bZIP_1,28809289,28818118
ENSP00000350359,PF00170,bZIP_1,28809289,28818118
ENSP00000379594,PF00170,bZIP_1,28809289,28818118
ENSP00000387197,PF00170,bZIP_1,28809289,28818118
ENSP00000379592,PF00170,bZIP_1,28809289,28818118
ENSP00000433253,PF06624,RAMP4,44374032,44395785
ENSP00000368477,PF06624,RAMP4,44374032,44397297
ENSP00000435473,PF06624,RAMP4,44374032,44379712
ENSP00000359170,PF14913,DPCD,101588352,101609438
ENSP00000359166,PF14913,DPCD,101588352,101605140
ENSP00000403505,PF14913,DPCD,101594702,101601334
ENSP00000486078,PF14913,DPCD,101588352,101605140
ENSP00000261489,PF01166,TSC22,44434716,44436046
ENSP00000483407,PF01166,TSC22,44434716,44436046
ENSP00000481585,PF01166,TSC22,44434716,44436046
ENSP00000397435,PF01166,TSC22,44434716,44436046
ENSP00000362682,PF02191,OLF,124807786,124810403
ENSP00000288815,PF02191,OLF,124807786,124810403
ENSP00000247655,PF02935,COX7C,86618074,86619463
ENSP00000425759,PF02935,COX7C,86618074,86619463
ENSP00000422012,PF02935,COX7C,86618074,86619442
ENSP00000473553,PF00069,Pkinase,11352148,11353005
ENSP00000328876,PF08397,IMD,38089608,38097698
ENSP00000328876,PF14604,SH3_9,38087233,38088853
ENSP00000371085,PF08397,IMD,38089609,38110480
ENSP00000371085,PF14604,SH3_9,38087234,38088854
ENSP00000410074,PF14604,SH3_9,38087234,38088854
ENSP00000506595,PF08397,IMD,38098478,38110480
ENSP00000505891,PF08397,IMD,38098405,38110480
ENSP00000429977,PF00092,VWA,97930979,97931497
ENSP00000429977,PF14670,FXa_inhibition,97941788,97941895
ENSP00000429977,PF14670,FXa_inhibition,97961419,97961526
ENSP00000429977,PF14670,FXa_inhibition,97978897,97979004
ENSP00000429977,PF14670,FXa_inhibition,97994491,97994598
ENSP00000429977,PF14670,FXa_inhibition,98003672,98003779
